ID_TA;cuisines;price;price_min;price_max;price_range;work_hours;time_break;work_day_in_week;latitude;longitude;rank;over_rank;reviews_cnt
d11910269;{'Japanese', 'Thai', 'Vegan Options', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options'};$;;;;;0.0;;48.216747;16.388288;344.0;3841.0;89.0
d8596757;{'Asian', 'Japanese', 'Thai'};;;;;;0.0;;;;;;
d11616153;{'Thai', 'Vegan Options', 'Asian', 'Vegetarian Friendly', 'Fast Food'};$;409.0;1228.0;819.0;14.428571428571429;0.0;7.0;47.378735;8.539891;1057.0;1683.0;26.0
d8500550;{'Asian'};$$ - $$$;;;;;0.0;;;;1955.0;2117.0;11.0
d7124538;{'Czech', 'Central European', 'Pub', 'European'};$$ - $$$;;;;;0.0;;50.090492;14.432146;2598.0;4683.0;43.0
d2238455;{'Bar', 'French', 'European'};$$ - $$$;;;;;0.0;;48.884747;2.337936;15374.0;15768.0;292.0
d8788050;{'Pizza', 'Italian'};;;;;;0.0;;48.88282;2.34644;10912.0;15768.0;13.0
d9569831;{'Pizza', 'Italian'};;;;;;0.0;;53.5587;9.97523;2568.0;2894.0;2.0
d3247846;{'Vegetarian Friendly', 'Mediterranean', 'European', 'Italian'};$$ - $$$;1041.0;3036.0;1995.0;6.071428571428571;1.0;7.0;48.142235;11.60433;215.0;2884.0;123.0
d11707664;{'Deli', 'Vegan Options', 'Vietnamese', 'Asian', 'Vegetarian Friendly', 'Fusion', 'Gluten Free Options'};$;260.0;954.0;694.0;;0.0;;52.511345;13.456576;1082.0;5679.0;83.0
d3902630;{'Vegetarian Friendly', 'Caribbean', 'Vegan Options', 'International', 'Cafe', 'Bar', 'Cajun & Creole', 'Gluten Free Options'};$;379.0;833.0;454.0;9.857142857142858;0.0;7.0;52.512398;13.381337;69.0;5679.0;445.0
d8856327;{'Pizza', 'Italian'};;;;;;0.0;;;;6273.0;10457.0;5.0
d696504;{'Mediterranean', 'European', 'Italian'};$$$$;6940.0;10410.0;3470.0;5.142857142857143;1.0;7.0;41.91016;12.479758;1202.0;10410.0;1354.0
d7032444;{'Japanese', 'Chinese', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Fusion'};$$ - $$$;;;;;0.0;;45.49146;9.148503;3601.0;6806.0;182.0
d8297494;{'American', 'Fast Food', 'Quick Bites'};$;;;;14.821428571428571;0.0;7.0;48.867855;2.281098;196.0;227.0;16.0
d8095702;{'German'};;;;;;0.0;;48.13384;11.56488;2622.0;2884.0;1.0
d8471643;{'Soups', 'Street Food', 'Vegan Options', 'Vegetarian Friendly', 'Chinese'};$$ - $$$;758.0;1894.0;1136.0;9.5;1.0;7.0;;;3183.0;10457.0;34.0
d7648934;{'Czech', 'European'};$$ - $$$;;;;;0.0;;50.07624;14.49361;2884.0;4683.0;24.0
d8868483;{'Asian', 'Vegetarian Friendly', 'Vietnamese', 'Vegan Options'};$;;;;12.0;0.0;7.0;48.122833;11.593125;850.0;2884.0;49.0
d4768876;{'Asian', 'Vietnamese'};;;;;;0.0;;;;;;
d10666866;{'Barbecue', 'Steakhouse', 'Vietnamese', 'International', 'Asian'};$$ - $$$;;;;13.0;0.0;7.0;47.37339;8.543638;91.0;1683.0;256.0
d3601709;{'Asian', 'Vietnamese'};;;;;;0.0;;;;;;
d3531029;{'Vegetarian Friendly', 'Eastern European', 'Hungarian'};$$ - $$$;347.0;1301.0;954.0;11.285714285714286;0.0;7.0;47.49848;19.071833;468.0;2802.0;141.0
d8668138;{'Vegan Options', 'Healthy', 'European', 'Vegetarian Friendly', 'Bar', 'Wine Bar'};$$ - $$$;227.0;1212.0;985.0;10.428571428571429;0.0;7.0;41.888973;12.470496;927.0;10410.0;202.0
d12497575;{'Mediterranean', 'Middle Eastern', 'Healthy', 'Cafe', 'Contemporary'};$;260.0;867.0;607.0;5.357142857142857;0.0;7.0;48.226852;16.398746;1647.0;3841.0;10.0
d8129905;{'Cafe', 'Bar', 'Pub', 'Italian'};$;;;;;0.0;;45.479958;9.207633;414.0;436.0;25.0
d2272189;{'Cafe', 'Bar', 'Pub', 'Italian'};;;;;;0.0;;;;;;
d10838243;{'Barbecue', 'Mediterranean', 'Vegan Options', 'Portuguese', 'European', 'Vegetarian Friendly'};$$ - $$$;694.0;1041.0;347.0;14.428571428571429;0.0;7.0;;;961.0;4626.0;81.0
d12241314;{'Portuguese', 'European'};;;;;13.714285714285714;0.0;7.0;;;804.0;1869.0;18.0
d2562414;{'Bar', 'French', 'Pizza'};$$ - $$$;520.0;1388.0;868.0;14.0;0.0;7.0;48.837246;2.372352;8546.0;15768.0;43.0
d5936380;{'Swedish', 'European'};;;;;;0.0;;59.33623;18.05644;1787.0;2787.0;4.0
d1989643;{'British', 'Swedish', 'Pub', 'European', 'Bar'};$$ - $$$;;;;10.285714285714286;0.0;7.0;;;11625.0;17339.0;327.0
d13325344;{'Japanese', 'Vegan Options', 'Asian', 'Vegetarian Friendly', 'Chinese'};$;;;;;0.0;;;;757.0;10457.0;105.0
d2365644;{'Mediterranean', 'Spanish', 'European'};$$ - $$$;;;;;0.0;;41.40239;2.17989;4193.0;8785.0;40.0
d5768430;{'Mediterranean', 'Spanish', 'European'};;;;;12.857142857142858;0.0;7.0;48.84682;2.28931;;;25.0
d12346617;{'Quick Bites', 'Street Food', 'Vegan Options', 'French', 'Vegetarian Friendly', 'Fast Food'};$$ - $$$;434.0;2169.0;1735.0;9.285714285714286;0.0;7.0;48.887115;2.341847;5.0;227.0;261.0
d3188622;{'Vegetarian Friendly', 'Bar'};$$ - $$$;3036.0;4337.0;1301.0;18.0;0.0;7.0;48.83403;2.318213;1513.0;15768.0;711.0
d6654422;{'Bar'};$;;;;;0.0;;;;52.0;138.0;16.0
d10277224;{'Bar'};;;;;;0.0;;;;;;
d5821982;{'Pizza', 'Italian'};$;;;;;0.0;;45.481915;9.197715;2939.0;6806.0;42.0
d11892814;{'Bar', 'Quick Bites', 'Pub'};$$ - $$$;;;;12.785714285714286;0.0;7.0;;;10246.0;17339.0;14.0
d6681603;{'Vegetarian Friendly', 'Mediterranean', 'Spanish', 'Contemporary'};$$ - $$$;1735.0;4337.0;2602.0;4.642857142857143;1.0;7.0;41.391735;2.156609;3095.0;8785.0;59.0
d12785973;{'Mediterranean', 'Vegan Options', 'Vegetarian Friendly', 'Gluten Free Options', 'Spanish', 'Contemporary'};$$ - $$$;1894.0;3030.0;1136.0;14.642857142857142;0.0;7.0;41.385204;2.167891;995.0;8785.0;398.0
d10464945;{'Mediterranean', 'Spanish', 'Contemporary'};;;;;;0.0;;;;;;
d6751090;{'Spanish'};;;;;;0.0;;41.37211;2.15816;7459.0;8785.0;9.0
d6120760;{'Brew Pub', 'Cafe', 'Italian'};$$ - $$$;434.0;1301.0;867.0;13.928571428571429;0.0;7.0;45.51518;9.21165;4243.0;6806.0;19.0
d10678196;{'German'};$;;;;;0.0;;52.51689;13.51884;4049.0;5679.0;15.0
d6458681;{'German'};$;;;;;0.0;;41.38635;2.16671;5391.0;8785.0;10.0
d3599898;{'Pub', 'Gastropub', 'European'};$$ - $$$;;;;11.642857142857142;0.0;7.0;;;4655.0;17339.0;170.0
d13307747;{'Mediterranean', 'Vegan Options', 'Grill', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;947.0;3013.0;2066.0;10.071428571428571;0.0;7.0;59.90239;10.752333;13.0;1196.0;1571.0
d5824017;{'Mediterranean', 'Grill', 'European'};;;;;;0.0;;;;;;
d5454164;{'Cafe'};$$ - $$$;;;;11.857142857142858;0.0;7.0;50.110184;14.501359;2290.0;4683.0;14.0
d7980815;{'Brazilian', 'Portuguese', 'Vegetarian Friendly', 'Fusion', 'Gluten Free Options'};$$ - $$$;;;;5.571428571428571;1.0;7.0;;;119.0;4626.0;213.0
d5042910;{'Vegetarian Friendly', 'Medicinal foods', 'Vegan Options', 'Healthy', 'European', 'Cafe', 'Gluten Free Options'};$;260.0;781.0;521.0;8.857142857142858;0.0;7.0;;;488.0;2117.0;95.0
d5267530;{'Deli', 'Italian'};$$ - $$$;867.0;3470.0;2603.0;6.0;0.0;7.0;41.87091;12.47628;8817.0;10410.0;1.0
d13009015;{'Bar', 'Pub'};$$ - $$$;;;;;0.0;;48.13595;11.54952;1467.0;2884.0;10.0
d1421055;{'British', 'Vegan Options', 'Gluten Free Options', 'European', 'Vegetarian Friendly', 'Bar', 'Wine Bar'};$$ - $$$;1640.0;2563.0;923.0;11.535714285714286;0.0;7.0;;;2167.0;17339.0;252.0
d2102752;{'Vegetarian Friendly', 'Pizza', 'European', 'Italian'};$$ - $$$;;;;5.571428571428571;1.0;7.0;48.8555;2.305122;2269.0;15768.0;218.0
d12962657;{'Vegetarian Friendly', 'Turkish', 'Mediterranean', 'Vegan Options'};$$ - $$$;;;;;0.0;;;;5566.0;17339.0;24.0
d1509360;{'Vegetarian Friendly', 'Central European', 'Eastern European', 'Polish'};$$ - $$$;;;;11.0;0.0;7.0;50.06385;19.936687;174.0;1538.0;692.0
d8338500;{'Italian'};$$ - $$$;;;;;0.0;;45.51782;9.22603;6537.0;6806.0;8.0
d1929486;{'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Indian'};$;;;;;0.0;;53.553253;10.006001;1152.0;2894.0;35.0
d8630139;{'Italian'};$$ - $$$;;;;;0.0;;48.8709;2.318;9754.0;15768.0;14.0
d8094624;{'Italian'};$;;;;;0.0;;38.02869;23.750727;118.0;236.0;34.0
d7247241;{'Vegetarian Friendly', 'Cafe'};$;;;;8.285714285714286;0.0;7.0;;;6425.0;17339.0;19.0
d2180536;{'Lebanese', 'Halal', 'Vegan Options', 'Middle Eastern', 'Moroccan', 'Vegetarian Friendly'};$$ - $$$;3588.0;5126.0;1538.0;10.0;0.0;7.0;;;4580.0;17339.0;322.0
d2146105;{'Lebanese', 'Irish', 'Middle Eastern', 'Moroccan', 'European', 'Bar'};$$ - $$$;;;;12.571428571428571;0.0;7.0;;;1.0;3.0;379.0
d4935586;{'Vegetarian Friendly', 'International'};;;;;;0.0;;48.20028;16.35955;2229.0;3841.0;9.0
d7604763;{'International'};;;;;;0.0;;;;;;
d782392;{'International'};$$$$;1894.0;7575.0;5681.0;;0.0;;45.48875;9.20042;6641.0;6806.0;6.0
d1556696;{'Hungarian', 'Eastern European', 'European', 'Vegetarian Friendly', 'Central European', 'Gluten Free Options'};$$ - $$$;;;;;0.0;;47.496567;19.050068;650.0;2802.0;901.0
d3382928;{'Healthy', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options'};$;260.0;867.0;607.0;7.285714285714286;0.0;7.0;45.47215;9.18305;2596.0;6806.0;59.0
d7350140;{'Vegetarian Friendly', 'British'};$;;;;12.0;0.0;7.0;;;6689.0;17339.0;34.0
d12143376;{'Vegetarian Friendly', 'American', 'Vegan Options'};$;379.0;833.0;454.0;10.5;0.0;7.0;45.77524;4.831169;1291.0;2613.0;24.0
d13004500;{'Healthy', 'Mediterranean', 'Italian'};;;;;;0.0;;45.46491;9.18798;4337.0;6806.0;6.0
d12828324;{'Healthy', 'Mediterranean', 'Italian'};;;;;;0.0;;;;;;
d8505144;{'Bar', 'Wine Bar'};$$ - $$$;356.0;891.0;535.0;8.0;0.0;7.0;50.08316;14.423106;1852.0;4683.0;81.0
d2011999;{'Italian', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;867.0;2169.0;1302.0;15.5;0.0;7.0;48.186558;16.298326;940.0;3841.0;341.0
d8664161;{'Mediterranean', 'Pizza', 'European', 'Italian'};$$ - $$$;;;;10.285714285714286;0.0;7.0;50.050953;19.939306;291.0;1538.0;135.0
d1988678;{'Mediterranean', 'European', 'Italian'};;;;;;0.0;;;;;;
d12615246;{'Vegan Options', 'Healthy', 'French', 'Gastropub', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$$$$;1908.0;4337.0;2429.0;10.428571428571429;0.0;7.0;48.863415;2.342717;2022.0;15768.0;287.0
d3356248;{'Healthy', 'French', 'Gastropub', 'European'};;;;;;0.0;;;;;;
d11837208;{'Healthy', 'French', 'Gastropub', 'European'};;;;;8.857142857142858;0.0;7.0;50.07489;19.91114;1407.0;1538.0;1.0
d7110398;{'Vegetarian Friendly', 'European', 'Italian'};$$ - $$$;;;;8.571428571428571;0.0;7.0;48.11655;11.537793;966.0;2884.0;20.0
d7199391;{'European', 'Italian'};;;;;;0.0;;;;;;
d733763;{'Vegetarian Friendly', 'Pizza', 'Italian'};$$ - $$$;;;;10.642857142857142;0.0;7.0;;;11236.0;17339.0;58.0
d9752384;{'Latin', 'South American', 'Spanish', 'Venezuelan'};$;520.0;954.0;434.0;5.571428571428571;1.0;7.0;;;5284.0;10457.0;42.0
d8608082;{'Latin', 'South American', 'Spanish', 'Venezuelan'};;;;;;0.0;;;;;;
d11667021;{'Belgian', 'European'};$;;;;;0.0;;50.85443;4.35791;2171.0;2364.0;14.0
d4312164;{'Belgian', 'European'};;;;;;0.0;;;;;;
d6550036;{'Vegetarian Friendly', 'Wine Bar', 'Italian'};$;260.0;1301.0;1041.0;6.0;0.0;7.0;41.87844;12.570988;1836.0;10410.0;84.0
d7370867;{'Asian', 'Vegetarian Friendly', 'Chinese', 'Cantonese'};$;;;;5.142857142857143;0.0;7.0;52.38145;4.88526;1728.0;3656.0;24.0
d12607818;{'Vegetarian Friendly', 'Cafe', 'Vegan Options', 'European'};$$ - $$$;455.0;530.0;75.0;7.285714285714286;0.0;7.0;;;83.0;230.0;27.0
d7747009;{'Cafe', 'Halal', 'European'};;;;;;0.0;;;;3284.0;4626.0;3.0
d12700900;{'Central Asian', 'Turkish', 'Halal', 'Asian', 'Vegetarian Friendly', 'Uzbek', 'Chinese'};$;513.0;2050.0;1537.0;10.5;0.0;7.0;;;6307.0;17339.0;20.0
d1099893;{'Romana', 'Mediterranean', 'Seafood', 'Italian', 'Central-Italian', 'Vegan Options', 'Lazio', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$$$$;1591.0;7196.0;5605.0;6.0;1.0;7.0;41.927822;12.486798;1734.0;10410.0;1069.0
d4745240;{'Bar', 'Pub'};;;;;8.571428571428571;0.0;7.0;41.41777;2.18971;6368.0;8785.0;3.0
d740586;{'Bar', 'Pub'};;;;;;0.0;;;;;;
d720607;{'Balti', 'Halal', 'Vegan Options', 'Indian', 'Asian', 'Vegetarian Friendly', 'Bangladeshi', 'Gluten Free Options'};$$ - $$$;1025.0;4101.0;3076.0;12.0;0.0;7.0;;;52.0;17339.0;566.0
d1924323;{'Halal', 'Vegan Options', 'Pakistani', 'Indian', 'Vegetarian Friendly', 'Gluten Free Options'};$;;;;9.857142857142858;0.0;7.0;;;850.0;4626.0;127.0
d8339749;{'Pizza', 'Italian'};;;;;;0.0;;45.46615;9.12799;6730.0;6806.0;14.0
d6880900;{'Bar', 'Pub'};$;;;;8.0;0.0;7.0;41.38816;2.150669;82.0;178.0;29.0
d12337738;{'European'};$;133.0;380.0;247.0;;0.0;;52.255363;20.919191;1929.0;2793.0;6.0
d12457922;{'Cafe'};;;;;;0.0;;55.69508;12.54782;1217.0;1970.0;5.0
d694866;{'Cafe'};;;;;;0.0;;;;;;
d1151377;{'Mediterranean', 'Vegan Options', 'Vegetarian Friendly', 'Greek', 'Gluten Free Options'};$$ - $$$;781.0;1735.0;954.0;7.428571428571429;0.0;7.0;37.978184;23.723577;25.0;2385.0;5152.0
d12731360;{'Fast Food', 'Quick Bites', 'Italian'};$;410.0;718.0;308.0;6.428571428571429;0.0;7.0;;;998.0;1969.0;12.0
d5851837;{'Fast Food', 'Italian'};$;;;;11.0;0.0;7.0;52.493343;13.366492;1615.0;5679.0;43.0
d11835021;{'Cafe'};;;;;;0.0;;51.50505;0.01701;13169.0;17339.0;5.0
d5039494;{'Indian'};$;;;;;0.0;;;;15725.0;17339.0;9.0
d11283920;{'Indian'};;;;;10.857142857142858;0.0;7.0;48.13653;11.55354;2357.0;2884.0;4.0
d1996301;{'Vegan Options', 'Healthy', 'Gastropub', 'Austrian', 'European', 'Vegetarian Friendly', 'Central European', 'Gluten Free Options'};$$ - $$$;;;;8.214285714285714;0.0;7.0;48.218693;16.399332;438.0;3841.0;156.0
d7916133;{'Mediterranean', 'Vegan Options', 'Portuguese', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;1735.0;4337.0;2602.0;9.785714285714286;1.0;7.0;;;238.0;4626.0;497.0
d2444209;{'Pub', 'German', 'Austrian', 'European', 'Vegetarian Friendly', 'Bar', 'Central European', 'Contemporary'};$$ - $$$;260.0;2082.0;1822.0;8.285714285714286;0.0;7.0;48.21159;16.375366;242.0;3841.0;690.0
d4601926;{'Asian'};$;;;;11.857142857142858;0.0;7.0;52.20416;21.01391;2673.0;2793.0;22.0
d12322479;{'Asian'};;;;;;0.0;;;;;;
d8672608;{'Asian'};;;;;;0.0;;;;;;
d1035211;{'French'};;;;;;0.0;;48.87206;2.41208;13961.0;15768.0;1.0
d7159116;{'Wine Bar'};$$ - $$$;434.0;2169.0;1735.0;8.142857142857142;0.0;7.0;45.451256;9.172887;;;149.0
d8540292;{'Spanish'};$;;;;;0.0;;;;2323.0;10457.0;25.0
d3839099;{'Vegetarian Friendly', 'Pizza', 'Vegan Options', 'Italian'};$;;;;11.428571428571429;0.0;7.0;41.86278;12.54895;4701.0;10410.0;48.0
d12791573;{'American'};$;303.0;758.0;455.0;9.142857142857142;0.0;7.0;;;1372.0;2117.0;5.0
d8275037;{'Bar', 'French', 'Pub', 'European'};$$ - $$$;;;;17.0;0.0;7.0;48.837154;2.296995;5253.0;15768.0;36.0
d1943672;{'Mediterranean', 'Seafood', 'Italian', 'Vegetarian Friendly', 'Pizza'};$;;;;7.483333333333333;1.0;7.0;45.49606;9.19219;4807.0;6806.0;356.0
d4123786;{'Vegetarian Friendly', 'Vietnamese'};$;694.0;1301.0;607.0;3.0;0.0;7.0;45.763615;4.855142;570.0;2613.0;64.0
d7192665;{'Seafood'};$$ - $$$;;;;;0.0;;;;6182.0;17339.0;83.0
d1199171;{'Mediterranean', 'Vegan Options', 'Steakhouse', 'Vegetarian Friendly', 'Gluten Free Options', 'Spanish'};$$$$;2879.0;5757.0;2878.0;7.0;1.0;7.0;;;911.0;10457.0;409.0
d7307187;{'American', 'Fast Food', 'Quick Bites'};$$ - $$$;;;;12.0;0.0;7.0;48.206085;16.384714;16.0;49.0;105.0
d13276853;{'Dine With a Local Chef', 'Vegan Options', 'Italian', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;;0.0;;41.88829;12.461244;3.0;8.0;52.0
d2620471;{'Vegan Options', 'Italian'};$$ - $$$;;;;4.857142857142857;0.0;7.0;52.47487;13.44438;3703.0;5679.0;10.0
d5794551;{'Italian'};;;;;;0.0;;;;;;
d2276096;{'Portuguese', 'Mediterranean', 'Seafood', 'European'};$$ - $$$;;;;;0.0;;;;3350.0;4626.0;258.0
d2322259;{'Vegetarian Friendly', 'Gluten Free Options', 'Mediterranean', 'Vegan Options'};$$ - $$$;1214.0;5118.0;3904.0;16.0;0.0;7.0;41.39413;2.165232;992.0;8785.0;130.0
d9814570;{'Vegetarian Friendly', 'Italian'};$$ - $$$;;;;12.285714285714286;0.0;7.0;47.467793;19.109953;1798.0;2802.0;26.0
d6407229;{'Spanish'};;;;;11.142857142857142;0.0;7.0;41.37663;2.16506;6149.0;8785.0;5.0
d10464588;{'Healthy', 'Belgian', 'European'};;;;;;0.0;;50.83221;4.40153;1802.0;2364.0;2.0
d3568421;{'Mediterranean', 'Portuguese', 'European', 'International', 'Gluten Free Options'};$$ - $$$;;;;;0.0;;;;423.0;1869.0;298.0
d5048779;{'International', 'Mediterranean', 'Portuguese', 'European'};;;;;12.571428571428571;0.0;7.0;48.1374;17.2139;641.0;1045.0;9.0
d3557688;{'International', 'Mediterranean', 'Portuguese', 'European'};;;;;;0.0;;;;;;
d12190616;{'British'};;;;;;0.0;;51.43863;0.07094;16637.0;17339.0;9.0
d12334932;{'Vegetarian Friendly', 'Pizza', 'European', 'Italian'};$$ - $$$;1301.0;4337.0;3036.0;12.071428571428571;0.0;7.0;48.870026;2.306502;4773.0;15768.0;1106.0
d10802232;{'Pizza', 'European', 'Italian'};;;;;;0.0;;;;;;
d12992755;{'Pizza', 'Italian'};$;;;;;0.0;;48.85278;2.345278;15208.0;15768.0;22.0
d3199333;{'Lebanese', 'Mediterranean'};;;;;;0.0;;;;14915.0;17339.0;1.0
d2364337;{'Lebanese', 'Mediterranean'};;;;;;0.0;;;;;;
d13202379;{'Asian', 'Vegetarian Friendly', 'Vietnamese'};$$ - $$$;;;;9.357142857142858;1.0;7.0;53.50537;9.98585;834.0;2894.0;18.0
d983684;{'Asian', 'Vietnamese'};;;;;;0.0;;;;;;
d1863797;{'Romana', 'Central-Italian', 'Vegan Options', 'Lazio', 'Italian', 'Vegetarian Friendly', 'Fast Food', 'Pizza'};$;;;;10.285714285714286;0.0;7.0;41.89481;12.476772;88.0;10410.0;1335.0
d5877986;{'Romana', 'Central-Italian', 'Lazio', 'Italian', 'Fast Food', 'Pizza'};;;;;16.0;0.0;7.0;41.40824;2.16936;7777.0;8785.0;1.0
d12996014;{'Romana', 'Central-Italian', 'Lazio', 'Italian', 'Fast Food', 'Pizza'};;;;;;0.0;;;;;;
d8673850;{'Italian', 'Thai', 'Austrian', 'European', 'Asian', 'International'};$$ - $$$;;;;;0.0;;48.210064;16.386406;2044.0;3841.0;11.0
d8448848;{'Grill'};;;;;;0.0;;;;15487.0;17339.0;1.0
d1418189;{'European'};$$ - $$$;;;;9.0;0.0;7.0;59.895065;10.674481;1109.0;1196.0;26.0
d9566022;{'Vegetarian Friendly', 'French', 'European'};$;781.0;1301.0;520.0;5.857142857142857;1.0;7.0;48.84099;2.305828;665.0;15768.0;115.0
d8020170;{'Vegetarian Friendly', 'British', 'Quick Bites', 'Soups', 'Vegan Options', 'Cafe', 'Scottish'};$;;;;;0.0;;;;55.0;282.0;40.0
d4911550;{'Cafe', 'Soups', 'British', 'Scottish'};;;;;;0.0;;;;;;
d10145743;{'Pub', 'Irish', 'Vegan Options', 'Steakhouse', 'Vegetarian Friendly'};$$ - $$$;;;;7.857142857142857;0.0;7.0;;;689.0;2117.0;33.0
d3809327;{'Pizza', 'Italian'};$;;;;;0.0;;45.4465;9.1181;5948.0;6806.0;11.0
d5494311;{'Pizza', 'Italian'};;;;;;0.0;;;;;;
d13224726;{'Vegan Options', 'Hungarian', 'European', 'Vegetarian Friendly', 'Central European', 'Gluten Free Options'};$$ - $$$;867.0;2602.0;1735.0;12.0;0.0;7.0;47.49608;19.049208;96.0;2802.0;235.0
d1356455;{'Vegetarian Friendly', 'German'};$$ - $$$;;;;;0.0;;52.61762;13.35312;5507.0;5679.0;16.0
d9743644;{'Turkish', 'Fast Food'};$;;;;;0.0;;48.14996;11.57649;2427.0;2884.0;19.0
d3177106;{'Portuguese', 'European'};$$ - $$$;;;;;0.0;;;;2832.0;4626.0;13.0
d8762942;{'Portuguese', 'European'};;;;;;0.0;;45.47432;9.19467;6035.0;6806.0;4.0
d10021211;{'Vegetarian Friendly', 'Vegan Options', 'Seafood', 'Italian'};$;;;;;0.0;;41.91069;12.44086;3820.0;10410.0;36.0
d10077858;{'Seafood', 'Italian'};;;;;;0.0;;;;;;
d1738750;{'Mediterranean', 'Vegan Options', 'European', 'Vegetarian Friendly', 'Greek', 'Gluten Free Options'};$$ - $$$;;;;10.357142857142858;1.0;7.0;48.19655;16.3443;46.0;3841.0;591.0
d5936313;{'Thai'};$$ - $$$;;;;;0.0;;59.31032;18.07415;631.0;2787.0;24.0
d8338324;{'Thai'};;;;;;0.0;;45.44533;9.12058;5564.0;6806.0;3.0
d7303569;{'Mediterranean', 'Seafood', 'Southern-Italian', 'Vegan Options', 'Campania', 'Italian', 'Vegetarian Friendly', 'Pizza', 'Neapolitan'};$$ - $$$;;;;6.428571428571429;1.0;7.0;41.852917;12.560806;2409.0;10410.0;506.0
d2569979;{'Greek'};$;;;;;0.0;;37.97463;23.73296;1534.0;2385.0;11.0
d805824;{'Greek', 'Scandinavian', 'Seafood', 'European'};$$ - $$$;;;;12.357142857142858;0.0;7.0;60.16129;24.929424;70.0;1392.0;757.0
d8522265;{'Greek'};;;;;;0.0;;;;;;
d10051340;{'American'};$$ - $$$;66.0;733.0;667.0;;0.0;;47.502735;19.13886;2714.0;2802.0;7.0
d12670446;{'Japanese'};;;;;;0.0;;55.671295;12.544949;1632.0;1970.0;1.0
d10515403;{'Asian', 'Vietnamese'};$$ - $$$;;;;;0.0;;;;9996.0;17339.0;15.0
d4768736;{'Czech', 'European'};;;;;11.0;0.0;7.0;50.07188;14.45068;4658.0;4683.0;7.0
d788277;{'French', 'European', 'Steakhouse'};$$ - $$$;2602.0;4771.0;2169.0;6.642857142857143;1.0;7.0;48.851616;2.333751;649.0;15768.0;662.0
d3685538;{'British', 'Pub', 'Vegan Options', 'Vegetarian Friendly', 'Bar', 'Gluten Free Options'};$$ - $$$;;;;8.571428571428571;0.0;7.0;;;3421.0;17339.0;174.0
d991235;{'Vegetarian Friendly', 'Spanish'};$$ - $$$;867.0;4337.0;3470.0;5.857142857142857;1.0;7.0;;;2088.0;10457.0;138.0
d1340107;{'Mediterranean', 'Seafood', 'French', 'International', 'Vegetarian Friendly', 'Central European'};$$$$;781.0;2429.0;1648.0;7.285714285714286;1.0;7.0;48.12818;11.572933;266.0;2884.0;94.0
d5580878;{'Mediterranean', 'Seafood', 'French', 'International', 'Central European'};;;;;;0.0;;;;;;
d8873815;{'Mediterranean', 'Seafood', 'French', 'International', 'Central European'};;;;;;0.0;;;;;;
d10076026;{'French'};$;;;;;0.0;;48.87108;2.3118;8443.0;15768.0;13.0
d5971756;{'Mediterranean', 'Soups', 'Vegan Options', 'Healthy', 'European', 'Vegetarian Friendly', 'Gluten Free Options', 'Contemporary'};$$ - $$$;;;;13.714285714285714;0.0;7.0;;;2455.0;10457.0;231.0
d12934740;{'Asian', 'Vegetarian Friendly', 'Thai', 'Vegan Options'};$$ - $$$;1228.0;3683.0;2455.0;3.357142857142857;1.0;7.0;46.27716;6.169264;11.0;25.0;18.0
d4747919;{'Bakeries', 'Vegetarian Friendly', 'Thai', 'Asian'};$$ - $$$;;;;10.214285714285714;0.0;7.0;48.15855;11.545492;20.0;49.0;28.0
d9696020;{'French'};$$ - $$$;1908.0;2602.0;694.0;4.285714285714286;1.0;7.0;45.76318;4.835167;563.0;2613.0;83.0
d12113102;{'Mediterranean', 'Grill', 'Vegan Options', 'European', 'Vegetarian Friendly', 'Greek', 'Fast Food', 'Gluten Free Options'};$;434.0;954.0;520.0;10.0;0.0;7.0;52.3624;4.89896;58.0;3656.0;371.0
d12657567;{'Vegetarian Friendly', 'Portuguese', 'European'};;;;;;0.0;;;;715.0;1869.0;20.0
d718209;{'Portuguese', 'European'};;;;;;0.0;;;;;;
d6937555;{'French', 'Contemporary', 'European'};;;;;;0.0;;;;;;
d4586861;{'Healthy', 'Vietnamese', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;1735.0;2169.0;434.0;6.928571428571429;1.0;7.0;;;299.0;10457.0;697.0
d7896519;{'Hungarian', 'German', 'European', 'Vegetarian Friendly', 'Central European'};$$ - $$$;;;;11.428571428571429;0.0;7.0;47.488525;19.064425;829.0;2802.0;43.0
d2294072;{'Mediterranean', 'Vegan Options', 'Northern-Italian', 'Gluten Free Options', 'Lombard', 'Italian', 'Vegetarian Friendly', 'Pizza'};$;;;;10.285714285714286;1.0;7.0;45.45697;9.18092;871.0;6806.0;400.0
d814592;{'Asian', 'Japanese', 'Grill'};$$ - $$$;;;;;0.0;;48.869766;2.339143;4840.0;15768.0;132.0
